Time Completed,Event Type,Move Kind,Unit Category,Unit Nbr,Crane CHE,From Position,To Position,Carrier Visit,Line Op,Exclude
26-Jan-27 1905,UNIT_LOAD,Load,Export,MAEU6009341,STS05,Y-CWIT-5D846E.4,V-8YF180208-303261,8YF180208,MSC,No
26-Jan-27 1906,UNIT_LOAD,Load,Import,TRLU6010457,STS01,Y-CWIT-5D707C.3,V-8YF180208-754780,8YF180208,MSC,Yes
26-Jan-27 1907,UNIT_DISCHARGE,Discharge,Export,MSCU6008703,STS05,V-8YF180208-643949,Y-CWIT-1B168K.6,8YF180208,MSC,No
26-Jan-27 1907,UNIT_DISCHARGE,Discharge,Import,GCXU6010342,STS01,V-8YF180208-133110,Y-CWIT-1B465K.1,8YF180208,MSC,No
26-Jan-27 1908,UNIT_LOAD,Load,Import,ONEY6010386,STS02,Y-CWIT-5D353G.1,V-8YF180208-391563,8YF180208,MSC,Yes
26-Jan-27 1908,UNIT_DISCHARGE,Discharge,Import,CMAU6010949,STS02,V-8YF180208-647000,Y-CWIT-1B814A.4,8YF180208,MSC,No
26-Jan-27 1909,UNIT_LOAD,Load,Import,GCXU6008535,STS01,Y-CWIT-3A602F.1,V-8YF180208-921865,8YF180208,MSC,Yes
26-Jan-27 1909,UNIT_DISCHARGE,Discharge,Transship,ONEY6008897,STS05,V-8YF180208-753984,Y-CWIT-1B389F.4,8YF180208,MSC,No
26-Jan-27 1910,UNIT_LOAD,Load,Import,OOLU6010694,STS03,Y-CWIT-2A515F.2,V-8YF180208-849081,8YF180208,MSC,Yes
26-Jan-27 1910,UNIT_LOAD,Load,Import,MSCU6008589,STS04,Y-CWIT-5D129N.6,V-8YF180208-577259,8YF180208,MSC,No
26-Jan-27 1911,UNIT_LOAD,Load,Import,HLCU6009718,STS03,Y-CWIT-2A576K.1,V-8YF180208-773245,8YF180208,MSC,Yes
26-Jan-27 1911,UNIT_DISCHARGE,Discharge,Transship,GCXU6010950,STS01,V-8YF180208-579077,Y-CWIT-1B650G.6,8YF180208,MSC,Yes
26-Jan-27 1912,UNIT_LOAD,Load,Transship,OOLU6010886,STS02,Y-CWIT-5D104G.3,V-8YF180208-383522,8YF180208,MSC,Yes
26-Jan-27 1912,UNIT_RESTOW,Restow,Import,TRLU6009473,STS02,Y-CWIT-1B646J.3,Y-CWIT-3A048N.1,8YF180208,MSC,No
26-Jan-27 1913,UNIT_LOAD,Load,Import,OOLU6009492,STS03,Y-CWIT-5D436C.4,V-8YF180208-253369,8YF180208,MSC,No
26-Jan-27 1913,UNIT_LOAD,Load,Import,ONEY6009215,STS05,Y-CWIT-4D627J.4,V-8YF180208-370420,8YF180208,MSC,No
26-Jan-27 1914,UNIT_DISCHARGE,Discharge,Import,OOLU6008677,STS01,V-8YF180208-244081,Y-CWIT-1B918H.5,8YF180208,MSC,No
26-Jan-27 1914,UNIT_DISCHARGE,Discharge,Transship,MSCU6008721,STS05,V-8YF180208-644593,Y-CWIT-1B853L.2,8YF180208,MSC,No
26-Jan-27 1915,UNIT_LOAD,Load,Import,GCXU6009424,STS05,Y-CWIT-4B702H.5,V-8YF180208-316152,8YF180208,MSC,No
26-Jan-27 1916,UNIT_LOAD,Load,Transship,TRLU6010534,STS02,Y-CWIT-3D583D.4,V-8YF180208-237904,8YF180208,MSC,No
26-Jan-27 1916,UNIT_DISCHARGE,Discharge,Transship,ONEY6008179,STS02,V-8YF180208-869696,Y-CWIT-1B757F.1,8YF180208,MSC,No
26-Jan-27 1917,UNIT_DISCHARGE,Discharge,Transship,CMAU6008176,STS04,V-8YF180208-547071,Y-CWIT-1B162J.4,8YF180208,MSC,Yes
26-Jan-27 1917,UNIT_LOAD,Load,Export,ONEY6010013,STS04,Y-CWIT-1B693H.3,V-8YF180208-614072,8YF180208,MSC,No
26-Jan-27 1918,UNIT_DISCHARGE,Discharge,Transship,MSCU6010642,STS03,V-8YF180208-881864,Y-CWIT-1B860A.6,8YF180208,MSC,No
26-Jan-27 1918,UNIT_DISCHARGE,Discharge,Export,TRLU6010951,STS02,V-8YF180208-192411,Y-CWIT-1B660C.1,8YF180208,MSC,No
26-Jan-27 1919,UNIT_DISCHARGE,Discharge,Import,ONEY6009146,STS02,V-8YF180208-193145,Y-CWIT-1B835L.2,8YF180208,MSC,No
26-Jan-27 1919,UNIT_DISCHARGE,Discharge,Export,CMAU6010952,STS02,V-8YF180208-436228,Y-CWIT-1B129N.3,8YF180208,MSC,No
26-Jan-27 1920,UNIT_DISCHARGE,Discharge,Import,GCXU6009345,STS04,V-8YF180208-895378,Y-CWIT-1B921H.6,8YF180208,MSC,Yes
26-Jan-27 1920,UNIT_RESTOW,Restow,Transship,MSCU6010934,STS01,Y-CWIT-3A657K.5,Y-CWIT-1B297J.2,8YF180208,MSC,No
26-Jan-27 1921,UNIT_DISCHARGE,Discharge,Import,MAEU6010953,STS04,V-8YF180208-989022,Y-CWIT-1B435G.4,8YF180208,MSC,No
26-Jan-27 1921,UNIT_RESTOW,Restow,Import,MAEU6008500,STS04,Y-CWIT-4B395C.4,Y-CWIT-1B634F.2,8YF180208,MSC,No
26-Jan-27 1922,UNIT_LOAD,Load,Import,CMAU6009716,STS02,Y-CWIT-1B416D.6,V-8YF180208-675419,8YF180208,MSC,No
26-Jan-27 1922,UNIT_LOAD,Load,Export,CMAU6008263,STS05,Y-CWIT-5D066L.3,V-8YF180208-218766,8YF180208,MSC,No
26-Jan-27 1923,UNIT_LOAD,Load,Transship,TRLU6008249,STS01,Y-CWIT-4D714L.5,V-8YF180208-437517,8YF180208,MSC,No
26-Jan-27 1924,UNIT_RESTOW,Restow,Transship,CMAU6009169,STS02,Y-CWIT-3D319E.4,Y-CWIT-3D332D.2,8YF180208,MSC,No
26-Jan-28 0057,UNIT_DISCHARGE,Discharge,Import,OOLU6008339,STS04,V-ONE180244-383164,Y-CWIT-2A646G.4,ONE180244,MSC,No
26-Jan-28 0058,UNIT_LOAD,Load,Transship,OOLU6010973,STS04,Y-CWIT-2A797M.2,V-ONE180244-535342,ONE180244,MSC,No
26-Jan-28 0058,UNIT_DISCHARGE,Discharge,Import,MAEU6008044,STS01,V-ONE180244-331858,Y-CWIT-2A844K.4,ONE180244,MSC,No
26-Jan-28 0059,UNIT_RESTOW,Restow,Export,OOLU6009287,STS01,Y-CWIT-3A584D.2,Y-CWIT-2A719J.1,ONE180244,MSC,No
26-Jan-28 0100,UNIT_DISCHARGE,Discharge,Transship,TRLU6008062,STS03,V-ONE180244-387565,Y-CWIT-2A227L.2,ONE180244,MSC,No
26-Jan-28 0100,UNIT_DISCHARGE,Discharge,Export,TRLU6010022,STS03,V-ONE180244-467549,Y-CWIT-2A543F.2,ONE180244,MSC,No
26-Jan-28 0101,UNIT_LOAD,Load,Export,CMAU6008565,STS04,Y-CWIT-1B933J.4,V-ONE180244-947509,ONE180244,MSC,Yes
26-Jan-28 0102,UNIT_DISCHARGE,Discharge,Import,GCXU6010774,STS04,V-ONE180244-344267,Y-CWIT-2A529A.1,ONE180244,MSC,No
26-Jan-28 0102,UNIT_DISCHARGE,Discharge,Import,HLCU6010644,STS04,V-ONE180244-357025,Y-CWIT-2A500B.4,ONE180244,MSC,Yes
26-Jan-28 0103,UNIT_DISCHARGE,Discharge,Export,GCXU6009670,STS06,V-ONE180244-836950,Y-CWIT-2A377A.2,ONE180244,MSC,No
26-Jan-28 0103,UNIT_RESTOW,Restow,Transship,GCXU6010547,STS03,Y-CWIT-4D449N.6,Y-CWIT-5D069C.4,ONE180244,MSC,No
26-Jan-28 0104,UNIT_DISCHARGE,Discharge,Export,OOLU6010717,STS04,V-ONE180244-867549,Y-CWIT-2A990J.6,ONE180244,MSC,No
26-Jan-28 0105,UNIT_DISCHARGE,Discharge,Export,GCXU6008178,STS01,V-ONE180244-213365,Y-CWIT-2A594F.3,ONE180244,MSC,No
26-Jan-28 0105,UNIT_LOAD,Load,Export,ONEY6010647,STS01,Y-CWIT-4D446H.1,V-ONE180244-145914,ONE180244,MSC,No
26-Jan-28 0106,UNIT_LOAD,Load,Transship,MAEU6008464,STS03,Y-CWIT-1B670N.6,V-ONE180244-414498,ONE180244,MSC,No
26-Jan-28 0106,UNIT_RESTOW,Restow,Import,CMAU6008336,STS06,Y-CWIT-4D995H.2,Y-CWIT-4D855N.4,ONE180244,MSC,No
26-Jan-28 0107,UNIT_LOAD,Load,Transship,GCXU6009413,STS01,Y-CWIT-1B631E.1,V-ONE180244-762735,ONE180244,MSC,No
26-Jan-28 0107,UNIT_LOAD,Load,Import,MSCU6008964,STS03,Y-CWIT-3A043C.2,V-ONE180244-331336,ONE180244,MSC,No
26-Jan-28 0108,UNIT_DISCHARGE,Discharge,Transship,MAEU6008538,STS03,V-ONE180244-749550,Y-CWIT-2A738D.4,ONE180244,MSC,Yes
26-Jan-28 0109,UNIT_LOAD,Load,Export,ONEY6009105,STS01,Y-CWIT-4D615D.1,V-ONE180244-887101,ONE180244,MSC,No
26-Jan-28 0109,UNIT_LOAD,Load,Export,HLCU6010614,STS01,Y-CWIT-2A700C.4,V-ONE180244-576740,ONE180244,MSC,No
26-Jan-28 0110,UNIT_DISCHARGE,Discharge,Transship,MAEU6010976,STS04,V-ONE180244-696577,Y-CWIT-2A103G.2,ONE180244,MSC,No
26-Jan-28 0110,UNIT_LOAD,Load,Import,GCXU6010197,STS03,Y-CWIT-1B894F.2,V-ONE180244-585712,ONE180244,MSC,No
26-Jan-28 0111,UNIT_DISCHARGE,Discharge,Export,ONEY6010977,STS01,V-ONE180244-845683,Y-CWIT-2A690D.5,ONE180244,MSC,No
26-Jan-28 0112,UNIT_RESTOW,Restow,Import,ONEY6008690,STS04,Y-CWIT-1B762H.1,Y-CWIT-3A092M.3,ONE180244,MSC,No
26-Jan-28 0112,UNIT_LOAD,Load,Transship,HLCU6008327,STS06,Y-CWIT-3A241E.2,V-ONE180244-302007,ONE180244,MSC,No
26-Jan-28 0113,UNIT_LOAD,Load,Transship,HLCU6009786,STS03,Y-CWIT-2A567H.4,V-ONE180244-717982,ONE180244,MSC,No
26-Jan-28 0114,UNIT_DISCHARGE,Discharge,Transship,TRLU6009233,STS04,V-ONE180244-410792,Y-CWIT-2A063H.1,ONE180244,MSC,No
26-Jan-28 0114,UNIT_DISCHARGE,Discharge,Import,CMAU6009353,STS06,V-ONE180244-580801,Y-CWIT-2A938N.4,ONE180244,MSC,No
26-Jan-28 0115,UNIT_LOAD,Load,Export,OOLU6008218,STS04,Y-CWIT-1B643N.1,V-ONE180244-148144,ONE180244,MSC,No
26-Jan-28 0115,UNIT_RESTOW,Restow,Transship,ONEY6010637,STS04,Y-CWIT-4D566M.1,Y-CWIT-1B810N.3,ONE180244,MSC,No
26-Jan-28 0116,UNIT_DISCHARGE,Discharge,Transship,MSCU6008589,STS04,V-ONE180244-355515,Y-CWIT-2A600A.5,ONE180244,MSC,Yes
26-Jan-28 0116,UNIT_LOAD,Load,Export,ONEY6008893,STS03,Y-CWIT-3A923F.6,V-ONE180244-182593,ONE180244,MSC,Yes
26-Jan-28 0117,UNIT_DISCHARGE,Discharge,Import,ONEY6008050,STS01,V-ONE180244-693291,Y-CWIT-2A188H.6,ONE180244,MSC,No
26-Jan-28 0118,UNIT_RESTOW,Restow,Export,OOLU6010456,STS06,Y-CWIT-2A429B.3,Y-CWIT-5D903A.3,ONE180244,MSC,No
26-Jan-28 0118,UNIT_DISCHARGE,Discharge,Export,GCXU6010225,STS06,V-ONE180244-104711,Y-CWIT-2A825L.3,ONE180244,MSC,Yes
26-Jan-28 0119,UNIT_DISCHARGE,Discharge,Export,OOLU6010480,STS04,V-ONE180244-392032,Y-CWIT-2A026E.3,ONE180244,MSC,No
26-Jan-28 0119,UNIT_RESTOW,Restow,Import,ONEY6008073,STS04,Y-CWIT-4D888F.3,Y-CWIT-2A724J.5,ONE180244,MSC,No
26-Jan-28 0120,UNIT_LOAD,Load,Transship,MAEU6009246,STS01,Y-CWIT-2A586J.5,V-ONE180244-489653,ONE180244,MSC,No
26-Jan-28 0121,UNIT_LOAD,Load,Transship,CMAU6009685,STS06,Y-CWIT-2A657D.5,V-ONE180244-639219,ONE180244,MSC,Yes
26-Jan-28 0121,UNIT_LOAD,Load,Import,HLCU6010893,STS04,Y-CWIT-2A155A.5,V-ONE180244-954256,ONE180244,MSC,Yes
26-Jan-28 0122,UNIT_LOAD,Load,Import,MAEU6009704,STS01,Y-CWIT-5D089H.3,V-ONE180244-122121,ONE180244,MSC,Yes
26-Jan-28 0122,UNIT_LOAD,Load,Transship,MAEU6008257,STS03,Y-CWIT-4D379N.4,V-ONE180244-882416,ONE180244,MSC,No
26-Jan-28 0123,UNIT_DISCHARGE,Discharge,Transship,HLCU6010978,STS01,V-ONE180244-872464,Y-CWIT-5D132J.6,ONE180244,MSC,No
26-Jan-28 0123,UNIT_LOAD,Load,Import,TRLU6010312,STS03,Y-CWIT-3A592D.2,V-ONE180244-872711,ONE180244,MSC,No
26-Jan-28 0124,UNIT_LOAD,Load,Export,CMAU6010666,STS01,Y-CWIT-1B818G.2,V-ONE180244-397308,ONE180244,MSC,No
26-Jan-28 0125,UNIT_DISCHARGE,Discharge,Import,MAEU6008843,STS01,V-ONE180244-332493,Y-CWIT-5D051L.1,ONE180244,MSC,No
26-Jan-28 0125,UNIT_LOAD,Load,Export,MSCU6008204,STS01,Y-CWIT-5D087M.4,V-ONE180244-674059,ONE180244,MSC,No
26-Jan-28 0126,UNIT_LOAD,Load,Export,TRLU6008968,STS04,Y-CWIT-5D523J.4,V-ONE180244-947344,ONE180244,MSC,Yes
26-Jan-28 0127,UNIT_DISCHARGE,Discharge,Transship,GCXU6010979,STS06,V-ONE180244-691197,Y-CWIT-5D567N.4,ONE180244,MSC,No
26-Jan-28 0127,UNIT_LOAD,Load,Import,MSCU6009679,STS01,Y-CWIT-1B406H.2,V-ONE180244-572812,ONE180244,MSC,No
26-Jan-28 0128,UNIT_LOAD,Load,Export,GCXU6009557,STS06,Y-CWIT-4D977B.3,V-ONE180244-194817,ONE180244,MSC,No
26-Jan-28 0128,UNIT_RESTOW,Restow,Export,TRLU6008048,STS06,Y-CWIT-2A641M.1,Y-CWIT-4D547E.3,ONE180244,MSC,No
26-Jan-28 0129,UNIT_LOAD,Load,Export,GCXU6009058,STS06,Y-CWIT-5D352F.3,V-ONE180244-796408,ONE180244,MSC,No
26-Jan-28 0129,UNIT_DISCHARGE,Discharge,Export,CMAU6009131,STS03,V-ONE180244-348303,Y-CWIT-5D508K.6,ONE180244,MSC,No
26-Jan-28 0130,UNIT_LOAD,Load,Import,HLCU6010812,STS04,Y-CWIT-3A259H.2,V-ONE180244-659516,ONE180244,MSC,No
26-Jan-28 0131,UNIT_LOAD,Load,Transship,GCXU6008590,STS01,Y-CWIT-2A036M.6,V-ONE180244-974854,ONE180244,MSC,No
26-Jan-28 0131,UNIT_DISCHARGE,Discharge,Export,HLCU6010980,STS01,V-ONE180244-891843,Y-CWIT-5D064C.1,ONE180244,MSC,No
26-Jan-28 0132,UNIT_DISCHARGE,Discharge,Export,OOLU6010981,STS04,V-ONE180244-998201,Y-CWIT-5D431K.1,ONE180244,MSC,Yes
26-Jan-28 0132,UNIT_DISCHARGE,Discharge,Export,TRLU6008998,STS03,V-ONE180244-534217,Y-CWIT-5D941H.4,ONE180244,MSC,Yes
26-Jan-28 0133,UNIT_LOAD,Load,Transship,GCXU6009247,STS04,Y-CWIT-3A541M.3,V-ONE180244-741869,ONE180244,MSC,No
26-Jan-28 0134,UNIT_DISCHARGE,Discharge,Import,GCXU6010982,STS06,V-ONE180244-503879,Y-CWIT-5D105D.2,ONE180244,MSC,No
26-Jan-28 0134,UNIT_LOAD,Load,Import,CMAU6009195,STS03,Y-CWIT-2A850M.1,V-ONE180244-517553,ONE180244,MSC,No
26-Jan-28 0135,UNIT_LOAD,Load,Transship,ONEY6009210,STS04,Y-CWIT-1B873G.2,V-ONE180244-636342,ONE180244,MSC,No
26-Jan-28 0135,UNIT_LOAD,Load,Import,OOLU6010818,STS03,Y-CWIT-4D838A.5,V-ONE180244-493122,ONE180244,MSC,No
26-Jan-28 0136,UNIT_DISCHARGE,Discharge,Import,MAEU6010857,STS03,V-ONE180244-338051,Y-CWIT-5D599C.4,ONE180244,MSC,No
26-Jan-28 0137,UNIT_DISCHARGE,Discharge,Import,ONEY6009554,STS01,V-ONE180244-819737,Y-CWIT-5D834A.3,ONE180244,MSC,No
26-Jan-28 0137,UNIT_DISCHARGE,Discharge,Import,MAEU6010983,STS01,V-ONE180244-305781,Y-CWIT-5D614D.3,ONE180244,MSC,Yes
26-Jan-28 0138,UNIT_LOAD,Load,Import,ONEY6010822,STS01,Y-CWIT-1B616A.4,V-ONE180244-942470,ONE180244,MSC,No
26-Jan-28 0138,UNIT_LOAD,Load,Import,TRLU6009159,STS06,Y-CWIT-5D726N.2,V-ONE180244-967769,ONE180244,MSC,No
26-Jan-28 0139,UNIT_RESTOW,Restow,Transship,ONEY6008198,STS06,Y-CWIT-3A753N.2,Y-CWIT-5D938F.5,ONE180244,MSC,No
26-Jan-28 0140,UNIT_DISCHARGE,Discharge,Import,CMAU6010255,STS01,V-ONE180244-514810,Y-CWIT-5D114L.2,ONE180244,MSC,Yes
26-Jan-28 0140,UNIT_DISCHARGE,Discharge,Transship,HLCU6010572,STS03,V-ONE180244-604874,Y-CWIT-5D323K.2,ONE180244,MSC,No
26-Jan-28 0141,UNIT_DISCHARGE,Discharge,Export,MSCU6010984,STS06,V-ONE180244-457762,Y-CWIT-5D548D.3,ONE180244,MSC,Yes
26-Jan-28 0141,UNIT_DISCHARGE,Discharge,Export,TRLU6010086,STS06,V-ONE180244-441203,Y-CWIT-5D623G.2,ONE180244,MSC,Yes
26-Jan-28 0142,UNIT_DISCHARGE,Discharge,Import,OOLU6010340,STS04,V-ONE180244-104121,Y-CWIT-5D396H.3,ONE180244,MSC,No
26-Jan-28 0142,UNIT_DISCHARGE,Discharge,Transship,MSCU6009262,STS04,V-ONE180244-689624,Y-CWIT-5D351D.5,ONE180244,MSC,Yes
26-Jan-28 0630,UNIT_DISCHARGE,Discharge,Export,GCXU6008865,STS01,V-8YF180208-348165,Y-CWIT-1B586F.5,8YF180208,MSC,No
26-Jan-28 0630,UNIT_DISCHARGE,Discharge,Export,CMAU6008203,STS01,V-8YF180208-281120,Y-CWIT-4D321K.2,8YF180208,MSC,No
26-Jan-28 0631,UNIT_RESTOW,Restow,Export,CMAU6010324,STS05,Y-CWIT-2A508K.3,Y-CWIT-1B498B.1,8YF180208,MSC,No
26-Jan-28 0631,UNIT_LOAD,Load,Transship,MAEU6010610,STS03,Y-CWIT-2A191N.5,V-8YF180208-602436,8YF180208,MSC,No
26-Jan-28 0632,UNIT_LOAD,Load,Export,HLCU6008152,STS02,Y-CWIT-4B876C.2,V-8YF180208-537387,8YF180208,MSC,No
26-Jan-28 0632,UNIT_LOAD,Load,Export,MAEU6009880,STS01,Y-CWIT-2A807M.6,V-8YF180208-948711,8YF180208,MSC,No
26-Jan-28 0633,UNIT_LOAD,Load,Import,HLCU6009238,STS02,Y-CWIT-5D589C.3,V-8YF180208-273132,8YF180208,MSC,Yes
26-Jan-28 0634,UNIT_LOAD,Load,Import,CMAU6010221,STS02,Y-CWIT-2A650J.1,V-8YF180208-462684,8YF180208,MSC,No
26-Jan-28 0634,UNIT_LOAD,Load,Export,ONEY6008772,STS03,Y-CWIT-1B419K.4,V-8YF180208-124743,8YF180208,MSC,Yes
26-Jan-28 0634,UNIT_RESTOW,Restow,Export,OOLU6008486,STS04,Y-CWIT-4B612B.2,Y-CWIT-3D774C.6,8YF180208,MSC,Yes
26-Jan-28 0635,UNIT_LOAD,Load,Import,GCXU6010528,STS05,Y-CWIT-3A048B.5,V-8YF180208-857009,8YF180208,MSC,No
26-Jan-28 0636,UNIT_LOAD,Load,Export,MSCU6010642,STS01,Y-CWIT-4D561C.6,V-8YF180208-770267,8YF180208,MSC,Yes
26-Jan-28 0636,UNIT_DISCHARGE,Discharge,Export,HLCU6010954,STS05,V-8YF180208-143405,Y-CWIT-4D896M.1,8YF180208,MSC,No
26-Jan-28 0637,UNIT_RESTOW,Restow,Transship,HLCU6010877,STS01,Y-CWIT-3D048K.3,Y-CWIT-4B357L.2,8YF180208,MSC,No
26-Jan-28 0637,UNIT_LOAD,Load,Export,CMAU6009220,STS01,Y-CWIT-3D973K.4,V-8YF180208-529703,8YF180208,MSC,No
26-Jan-28 0638,UNIT_LOAD,Load,Import,ONEY6010844,STS01,Y-CWIT-4D508F.4,V-8YF180208-588542,8YF180208,MSC,No
26-Jan-28 0638,UNIT_RESTOW,Restow,Export,MSCU6010940,STS03,Y-CWIT-3A129J.4,Y-CWIT-4B326D.2,8YF180208,MSC,Yes
26-Jan-28 0639,UNIT_RESTOW,Restow,Import,MSCU6008967,STS01,Y-CWIT-5D984C.3,Y-CWIT-2A985M.3,8YF180208,MSC,Yes
26-Jan-28 0639,UNIT_LOAD,Load,Import,CMAU6009597,STS03,Y-CWIT-2A835L.5,V-8YF180208-537000,8YF180208,MSC,No
26-Jan-28 0640,UNIT_LOAD,Load,Import,OOLU6008144,STS03,Y-CWIT-1B547D.1,V-8YF180208-322163,8YF180208,MSC,No
26-Jan-28 0640,UNIT_LOAD,Load,Import,TRLU6008819,STS02,Y-CWIT-3D171N.3,V-8YF180208-473687,8YF180208,MSC,No
26-Jan-28 0641,UNIT_DISCHARGE,Discharge,Import,TRLU6010000,STS04,V-8YF180208-223783,Y-CWIT-4D795B.3,8YF180208,MSC,No
26-Jan-28 0641,UNIT_LOAD,Load,Import,HLCU6010937,STS02,Y-CWIT-2A463G.1,V-8YF180208-765718,8YF180208,MSC,No
26-Jan-28 0642,UNIT_DISCHARGE,Discharge,Export,HLCU6010955,STS05,V-8YF180208-205054,Y-CWIT-4D024H.1,8YF180208,MSC,No
26-Jan-28 0642,UNIT_DISCHARGE,Discharge,Export,MAEU6008116,STS02,V-8YF180208-122321,Y-CWIT-4D269K.2,8YF180208,MSC,No
26-Jan-28 0643,UNIT_LOAD,Load,Transship,OOLU6008759,STS05,Y-CWIT-3D161D.2,V-8YF180208-800150,8YF180208,MSC,Yes
26-Jan-28 0643,UNIT_DISCHARGE,Discharge,Import,OOLU6010956,STS03,V-8YF180208-697226,Y-CWIT-4D569A.2,8YF180208,MSC,No
26-Jan-28 0644,UNIT_LOAD,Load,Import,MSCU6010869,STS04,Y-CWIT-1B459A.3,V-8YF180208-532808,8YF180208,MSC,No
26-Jan-28 0644,UNIT_DISCHARGE,Discharge,Export,CMAU6010957,STS03,V-8YF180208-306741,Y-CWIT-4D549K.5,8YF180208,MSC,No
26-Jan-28 0645,UNIT_LOAD,Load,Transship,CMAU6010415,STS05,Y-CWIT-3A255G.5,V-8YF180208-922306,8YF180208,MSC,No
26-Jan-28 0645,UNIT_LOAD,Load,Export,OOLU6010905,STS02,Y-CWIT-5D615D.3,V-8YF180208-264642,8YF180208,MSC,Yes
26-Jan-28 0646,UNIT_LOAD,Load,Export,ONEY6010383,STS01,Y-CWIT-5D267N.1,V-8YF180208-939820,8YF180208,MSC,No
26-Jan-28 0646,UNIT_LOAD,Load,Transship,MAEU6008843,STS04,Y-CWIT-3A143J.5,V-8YF180208-374317,8YF180208,MSC,No
26-Jan-28 0647,UNIT_RESTOW,Restow,Transship,GCXU6008388,STS05,Y-CWIT-4B246F.4,Y-CWIT-3A631H.1,8YF180208,MSC,No
26-Jan-28 0647,UNIT_DISCHARGE,Discharge,Transship,TRLU6009710,STS05,V-8YF180208-936548,Y-CWIT-4D616B.1,8YF180208,MSC,No
26-Jan-28 0648,UNIT_DISCHARGE,Discharge,Transship,OOLU6008253,STS02,V-8YF180208-150560,Y-CWIT-4D053F.5,8YF180208,MSC,Yes
26-Jan-28 0648,UNIT_DISCHARGE,Discharge,Import,TRLU6010958,STS05,V-8YF180208-959310,Y-CWIT-4D101J.1,8YF180208,MSC,No
26-Jan-28 0649,UNIT_LOAD,Load,Transship,HLCU6010944,STS01,Y-CWIT-5D272K.5,V-8YF180208-431659,8YF180208,MSC,No
26-Jan-28 0649,UNIT_RESTOW,Restow,Transship,OOLU6010689,STS01,Y-CWIT-2A980F.3,Y-CWIT-5D685G.6,8YF180208,MSC,No
26-Jan-28 0650,UNIT_LOAD,Load,Import,TRLU6008411,STS04,Y-CWIT-1B098N.5,V-8YF180208-338765,8YF180208,MSC,No
26-Jan-28 0650,UNIT_LOAD,Load,Transship,HLCU6010315,STS02,Y-CWIT-3A896C.6,V-8YF180208-578245,8YF180208,MSC,No
26-Jan-28 0651,UNIT_RESTOW,Restow,Import,TRLU6010182,STS04,Y-CWIT-4D843B.1,Y-CWIT-3A242E.3,8YF180208,MSC,No
26-Jan-28 0651,UNIT_DISCHARGE,Discharge,Export,TRLU6010959,STS03,V-8YF180208-387403,Y-CWIT-4D099A.4,8YF180208,MSC,No
26-Jan-28 0652,UNIT_LOAD,Load,Export,GCXU6009383,STS02,Y-CWIT-1B814N.5,V-8YF180208-415099,8YF180208,MSC,No
26-Jan-28 0652,UNIT_DISCHARGE,Discharge,Export,ONEY6008073,STS04,V-8YF180208-761480,Y-CWIT-4D469E.2,8YF180208,MSC,No
26-Jan-28 0653,UNIT_DISCHARGE,Discharge,Import,HLCU6010960,STS04,V-8YF180208-809810,Y-CWIT-4D628M.5,8YF180208,MSC,No
26-Jan-28 0653,UNIT_RESTOW,Restow,Transship,GCXU6010612,STS04,Y-CWIT-5D113F.4,Y-CWIT-3D620L.5,8YF180208,MSC,No
26-Jan-28 0654,UNIT_RESTOW,Restow,Transship,ONEY6010158,STS03,Y-CWIT-4B711C.6,Y-CWIT-5D038L.3,8YF180208,MSC,Yes
26-Jan-28 0655,UNIT_LOAD,Load,Export,TRLU6009344,STS01,Y-CWIT-5D981E.6,V-8YF180208-234611,8YF180208,MSC,No
26-Jan-28 0655,UNIT_DISCHARGE,Discharge,Export,HLCU6010961,STS01,V-8YF180208-587038,Y-CWIT-4D627L.2,8YF180208,MSC,No
26-Jan-28 0656,UNIT_LOAD,Load,Transship,HLCU6010217,STS04,Y-CWIT-2A719N.6,V-8YF180208-556991,8YF180208,MSC,Yes
26-Jan-28 0656,UNIT_RESTOW,Restow,Import,CMAU6008899,STS05,Y-CWIT-4D814B.2,Y-CWIT-1B266D.2,8YF180208,MSC,No
26-Jan-28 0656,UNIT_DISCHARGE,Discharge,Import,ONEY6010962,STS03,V-8YF180208-216156,Y-CWIT-4D863F.1,8YF180208,MSC,No
26-Jan-28 0657,UNIT_DISCHARGE,Discharge,Import,ONEY6009210,STS04,V-8YF180208-696686,Y-CWIT-4D771B.5,8YF180208,MSC,Yes
26-Jan-28 0658,UNIT_DISCHARGE,Discharge,Import,HLCU6010963,STS01,V-8YF180208-311532,Y-CWIT-4D084E.6,8YF180208,MSC,Yes
26-Jan-28 0658,UNIT_RESTOW,Restow,Export,ONEY6010524,STS03,Y-CWIT-1B568N.1,Y-CWIT-3A397B.3,8YF180208,MSC,Yes
26-Jan-28 0658,UNIT_DISCHARGE,Discharge,Transship,TRLU6009141,STS01,V-8YF180208-954739,Y-CWIT-4D848G.2,8YF180208,MSC,No
26-Jan-28 0659,UNIT_LOAD,Load,Transship,HLCU6008561,STS01,Y-CWIT-4D917C.4,V-8YF180208-868912,8YF180208,MSC,Yes
26-Jan-28 0700,UNIT_LOAD,Load,Export,OOLU6010821,STS02,Y-CWIT-1B606D.4,V-8YF180208-878996,8YF180208,MSC,No
26-Jan-28 0700,UNIT_DISCHARGE,Discharge,Import,GCXU6010964,STS03,V-8YF180208-559909,Y-CWIT-4D343J.4,8YF180208,MSC,No
